EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:33 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,FeedingTime

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
198,1.161598,1,1,1.282521,1,1,1,1,1,1,1,2,1,1.007818,1,1.319595,1,1,1,1,1,1
199,1.201681,1,1,1.207955,1,1,1,1,1,1,1,2,1,1.031365,1,1.305271,1,1,1,1,1,1
200,1.262269,1,1,1.102526,1,1,1,1,1,1,1,2,1,1.020004,1,1.23893,1,1,1,1,1,1
201,1.31787,1,1,1.021206,1,1,1,1,1,1,1,2,1,0.9866705,1,1.167382,1,1,1,1,1,1
202,1.34786,1,1,0.9912928,1,1,1,1,1,1,1,2,1,0.9514646,1,1.12636,1,1,1,1,1,1
203,1.343416,1,1,1.032222,1,1,1,1,1,1,1,2,1,0.9335894,1,1.138774,1,1,1,1,1,1
204,1.301884,1,1,1.189347,1,1,1,1,1,1,1,2,1,0.9506542,1,1.233456,1,1,1,1,1,1
205,1.234196,1,1,1.50702,1,1,1,1,1,1,1,2,1,1.008318,1,1.435577,1,1,1,1,1,1
206,1.155155,1,1,2,1,1,1,1,1,1,1,2,1,1.098344,1,1.770981,1,1,1,1,1,1
207,1.07598,1,1,2,1,1,1,1,1,1,1,2,1,1.203328,1,2,1,1,1,1,1,1
208,1.007771,1,1,2,1,1,1,1,1,1,1,2,1,1.304152,1,2,1,1,1,1,1,1
209,0.9561874,1,1,2,1,1,1,1,1,1,1,2,1,1.390586,1,2,1,1,1,1,1,1
210,0.9290051,1,1,2,1,1,1,1,1,1,1,2,1,1.466509,1,2,1,1,1,1,1,1
211,0.9390974,1,1,2,1,1,1,1,1,1,1,2,1,1.548056,1,2,1,1,1,1,1,1
212,0.9933713,1,1,2,1,1,1,1,1,1,1,2,1,1.643672,1,2,1,1,1,1,1,1
213,1.070487,1,1,2,1,1,1,1,1,1,1,2,1,1.737678,1,2,1,1,1,1,1,1
214,1.184101,1,1,2,1,1,1,1,1,1,1,2,1,1.836173,1,2,1,1,1,1,1,1
215,1.521648,1,1,1.755117,1,1,1,1,1,1,1,2,1,1.866275,1,2,1,1,1,1,1,1
