EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:33 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TL

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
75,3.495343,3.745452,4.077458,2.690451,2.847555,2.847555,3.016371,3.016371,3.016371,2.819095,3.642196,4.135657,4.198178,3.900592,3.915674,3.454583,3.455593,3.173851,2.251361,2.461539,1,1
76,3.516481,3.762779,4.088052,2.701386,2.847533,2.847533,3.018324,3.018324,3.018324,2.830925,3.672936,4.144467,4.206693,3.923032,3.936749,3.465134,3.465991,3.179993,2.259014,2.471874,1,1
77,3.54438,3.786406,4.106925,2.722143,2.857468,2.857468,3.031195,3.031195,3.031195,2.854054,3.714357,4.163532,4.227245,3.951057,3.964413,3.485547,3.486237,3.198251,2.27235,2.494002,1,1
78,3.581103,3.822485,4.149536,2.750969,2.882378,2.882378,3.060681,3.060681,3.060681,2.893087,3.771439,4.200809,4.26689,3.990693,4.006642,3.521255,3.521749,3.2347,2.294847,2.534769,1,1
79,3.606856,3.852013,4.19633,2.754965,2.895387,2.895387,3.078719,3.078719,3.078719,2.923833,3.826199,4.229934,4.29956,4.015884,4.040075,3.551405,3.551743,3.261583,2.318877,2.570101,1,1
80,3.503848,3.738397,4.070713,2.581069,2.72637,2.72637,2.901567,2.901567,2.901567,2.76784,3.751669,4.065534,4.145858,3.857207,3.894228,3.433265,3.433975,3.092284,2.271753,2.428816,1,1
81,3.4128,3.647849,3.980855,2.473818,2.618488,2.618488,2.785019,2.785019,2.785019,2.670131,3.677078,3.943346,4.035323,3.721645,3.774471,3.345984,3.34687,2.968957,2.21375,2.335459,1,1
82,3.404078,3.655727,4.010166,2.487695,2.646235,2.646235,2.814398,2.814398,2.814398,2.710459,3.680835,3.964094,4.062532,3.703641,3.777421,3.35519,3.355705,2.993622,2.202461,2.353366,1,1
83,3.401368,3.669043,4.042331,2.49473,2.671458,2.671458,2.841436,2.841436,2.841436,2.751076,3.695371,3.985758,4.091665,3.688827,3.784931,3.369505,3.369339,3.019243,2.201381,2.373442,1,1
84,3.385788,3.666211,4.05349,2.485981,2.672387,2.672387,2.842351,2.842351,2.842351,2.768484,3.696188,3.981207,4.09654,3.655003,3.770674,3.36758,3.366636,3.018427,2.196118,2.37367,1,1
