EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:33 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Value

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
155,1.131864E-05,0,0,0,0,0,0,0,0,0,0.0009046639,0,0,0,0,0,0,0,0,0,0,0
156,1.098157E-05,0,0,0,0,0,0,0,0,0,0.000905078,0,0,0,0,0,0,0,0,0,0,0
157,1.05878E-05,0,0,0,0,0,0,0,0,0,0.0009059283,0,0,0,0,0,0,0,0,0,0,0
158,1.021043E-05,0,0,0,0,0,0,0,0,0,0.0009078147,0,0,0,0,0,0,0,0,0,0,0
159,9.941491E-06,0,0,0,0,0,0,0,0,0,0.0009111814,0,0,0,0,0,0,0,0,0,0,0
160,9.854366E-06,0,0,0,0,0,0,0,0,0,0.0009161185,0,0,0,0,0,0,0,0,0,0,0
161,9.972138E-06,0,0,0,0,0,0,0,0,0,0.0009224421,0,0,0,0,0,0,0,0,0,0,0
162,1.026027E-05,0,0,0,0,0,0,0,0,0,0.0009301676,0,0,0,0,0,0,0,0,0,0,0
163,1.072336E-05,0,0,0,0,0,0,0,0,0,0.0009391335,0,0,0,0,0,0,0,0,0,0,0
164,1.138513E-05,0,0,0,0,0,0,0,0,0,0.0009474235,0,0,0,0,0,0,0,0,0,0,0
165,1.213255E-05,0,0,0,0,0,0,0,0,0,0.0009543868,0,0,0,0,0,0,0,0,0,0,0
166,1.286404E-05,0,0,0,0,0,0,0,0,0,0.0009597165,0,0,0,0,0,0,0,0,0,0,0
167,1.352273E-05,0,0,0,0,0,0,0,0,0,0.0009633931,0,0,0,0,0,0,0,0,0,0,0
168,1.41088E-05,0,0,0,0,0,0,0,0,0,0.0009653895,0,0,0,0,0,0,0,0,0,0,0
169,1.453316E-05,0,0,0,0,0,0,0,0,0,0.0009658787,0,0,0,0,0,0,0,0,0,0,0
170,1.465552E-05,0,0,0,0,0,0,0,0,0,0.0009653805,0,0,0,0,0,0,0,0,0,0,0
171,1.446338E-05,0,0,0,0,0,0,0,0,0,0.0009643514,0,0,0,0,0,0,0,0,0,0,0
172,1.414588E-05,0,0,0,0,0,0,0,0,0,0.0009631427,0,0,0,0,0,0,0,0,0,0,0
173,1.391724E-05,0,0,0,0,0,0,0,0,0,0.0009614454,0,0,0,0,0,0,0,0,0,0,0
174,1.38404E-05,0,0,0,0,0,0,0,0,0,0.0009590633,0,0,0,0,0,0,0,0,0,0,0
175,1.394737E-05,0,0,0,0,0,0,0,0,0,0.0009557263,0,0,0,0,0,0,0,0,0,0,0
176,1.419248E-05,0,0,0,0,0,0,0,0,0,0.000951338,0,0,0,0,0,0,0,0,0,0,0
177,1.417088E-05,0,0,0,0,0,0,0,0,0,0.0009460259,0,0,0,0,0,0,0,0,0,0,0
178,1.316936E-05,0,0,0,0,0,0,0,0,0,0.0009414883,0,0,0,0,0,0,0,0,0,0,0
179,1.226755E-05,0,0,0,0,0,0,0,0,0,0.0009395171,0,0,0,0,0,0,0,0,0,0,0
180,1.189936E-05,0,0,0,0,0,0,0,0,0,0.0009391868,0,0,0,0,0,0,0,0,0,0,0
181,1.204915E-05,0,0,0,0,0,0,0,0,0,0.0009396438,0,0,0,0,0,0,0,0,0,0,0
182,1.25351E-05,0,0,0,0,0,0,0,0,0,0.0009404306,0,0,0,0,0,0,0,0,0,0,0
183,1.316904E-05,0,0,0,0,0,0,0,0,0,0.0009412576,0,0,0,0,0,0,0,0,0,0,0
184,1.376938E-05,0,0,0,0,0,0,0,0,0,0.0009420689,0,0,0,0,0,0,0,0,0,0,0
185,1.42338E-05,0,0,0,0,0,0,0,0,0,0.0009431311,0,0,0,0,0,0,0,0,0,0,0
186,1.455414E-05,0,0,0,0,0,0,0,0,0,0.0009444794,0,0,0,0,0,0,0,0,0,0,0
187,1.470559E-05,0,0,0,0,0,0,0,0,0,0.0009464836,0,0,0,0,0,0,0,0,0,0,0
188,1.474105E-05,0,0,0,0,0,0,0,0,0,0.0009495298,0,0,0,0,0,0,0,0,0,0,0
189,1.473965E-05,0,0,0,0,0,0,0,0,0,0.0009536342,0,0,0,0,0,0,0,0,0,0,0
190,1.479872E-05,0,0,0,0,0,0,0,0,0,0.000958384,0,0,0,0,0,0,0,0,0,0,0
191,1.497199E-05,0,0,0,0,0,0,0,0,0,0.0009623661,0,0,0,0,0,0,0,0,0,0,0
192,1.513999E-05,0,0,0,0,0,0,0,0,0,0.0009652415,0,0,0,0,0,0,0,0,0,0,0
193,1.522854E-05,0,0,0,0,0,0,0,0,0,0.0009669832,0,0,0,0,0,0,0,0,0,0,0
194,1.522031E-05,0,0,0,0,0,0,0,0,0,0.0009675751,0,0,0,0,0,0,0,0,0,0,0
195,1.502269E-05,0,0,0,0,0,0,0,0,0,0.0009672219,0,0,0,0,0,0,0,0,0,0,0
196,1.463156E-05,0,0,0,0,0,0,0,0,0,0.0009665985,0,0,0,0,0,0,0,0,0,0,0
197,1.418075E-05,0,0,0,0,0,0,0,0,0,0.0009655619,0,0,0,0,0,0,0,0,0,0,0
198,1.364178E-05,0,0,0,0,0,0,0,0,0,0.0009644878,0,0,0,0,0,0,0,0,0,0,0
199,1.305752E-05,0,0,0,0,0,0,0,0,0,0.000963888,0,0,0,0,0,0,0,0,0,0,0
